ID	lineage	domain	phylum	class	order	family	genus	species
UNIPROT:A0A7V0V1Y3_9CHLR/1-239	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UNIPROT:A0A7V1M540_UNCAM/1-277	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
UNIPROT:A0A7V1QU54_9CHLR/1-253	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A7V1Z5L4_9BACT/1-256	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__	s__
UNIPROT:A0A7V1ZX18_9BACT/1-254	d__Bacteria;p__Zixibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__Zixibacteria	c__	o__	f__	g__	s__
UNIPROT:A0A7V2AVZ6_9BACT/1-288	d__Bacteria;p__CandidatusEisenbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusEisenbacteria	c__	o__	f__	g__	s__
UNIPROT:A0A7V3AMZ0_9BACT/24-314	d__Bacteria;p__Elusimicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Elusimicrobiota	c__	o__	f__	g__	s__
UNIPROT:A0A7V3BPQ3_9BACT/5-259	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A7V3P8X2_UNCAC/1-301	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
UNIPROT:A0A7V3RYG1_UNCDE/1-262	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7V4J604_9CHLR/201-485	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UNIPROT:A0A7V4SM79_9BACT/32-286	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A7V4UBB4_9BACT/1-270	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
UNIPROT:A0A7V5C4U1_9DELT/1-276	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__	g__	s__
UNIPROT:A0A7V5UKQ2_9PLAN/4-298	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__	s__
UNIPROT:A0A7V5V7N1_UNCDE/1-243	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7V5YHQ2_9BACT/1-284	d__Bacteria;p__CandidatusBipolaricaulota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusBipolaricaulota	c__	o__	f__	g__	s__
UNIPROT:A0A7V6CC88_9GAMM/1-257	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__	g__	s__
UNIPROT:A0A7V6D3K1_9CHLR/1-287	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UNIPROT:A0A7V7MJF1_UNCPL/1-282	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A7V7MPY4_UNCPL/3-290	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A7V8YJC6_9PSEU/23-313	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Pseudonocardiales	f__	g__	s__
UNIPROT:A0A7V8YYT2_9BACT/1-279	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__	f__	g__	s__
UNIPROT:A0A7V9AE18_9ACTN/44-307	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__	g__	s__
UNIPROT:A0A7V9D227_9CHLR/1-279	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__	f__	g__	s__
UNIPROT:A0A7V9L6D8_UNCDE/1-263	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7V9N665_9CHLR/1-298	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__	f__	g__	s__
UNIPROT:A0A7W0IW05_9DELT/1-296	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__	s__
UNIPROT:A0A7W0K538_9ACTN/1-248	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__	f__	g__	s__
UNIPROT:A0A7W0S9V1_UNCAC/115-377	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
UNIPROT:A0A7W0UI91_UNCAC/1-239	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
UNIPROT:A0A7W0V891_UNCDE/1-259	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7W1DTC5_9BACT/3-294	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A7W1JDT7_9BACT/1-328	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Pyrinomonadaceae;g__;s__	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Pyrinomonadaceae	g__	s__
UNIPROT:A0A7W1T9V9_UNCPL/1-278	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A7W1TK36_9CHLR/1-295	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Herpetosiphonales	f__Herpetosiphonaceae	g__	s__
UNIPROT:A0A7W4ZNY6_9ACTN/172-423	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
UNIPROT:A0A7W7H2H7_9ACTN/1-271	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Actinoplanes;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micromonosporales	f__Micromonosporaceae	g__Actinoplanes	s__
UNIPROT:A0A7W7I7R2_9ACTN/1-250	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Thermomonosporaceae	g__Actinomadura	s__
UNIPROT:A0A7X0LL42_9BACT/4-308	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Algisphaera;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__Algisphaera	s__
UNIPROT:A0A7X1E5X1_9BACT/1-265	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Puniceicoccus;s__	d__Bacteria	p__Verrucomicrobiota	c__Opitutae	o__Puniceicoccales	f__Puniceicoccaceae	g__Puniceicoccus	s__
UNIPROT:A0A7X3Y347_9CHLR/1-244	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A7X6UZ51_9BACT/6-287	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__	d__Bacteria	p__Fibrobacterota	c__Fibrobacteria	o__Fibrobacterales	f__Fibrobacteraceae	g__Fibrobacter	s__
UNIPROT:A0A7X6XNC6_UNCAM/45-323	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
UNIPROT:A0A7X6ZY53_9BACT/1-262	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__;s__	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__	s__
UNIPROT:A0A7X7E6B3_UNCAC/1-277	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
UNIPROT:A0A7X7JRM6_9CHLR/1-262	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A7X7QAE9_9CHLR/1-264	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__	g__	s__
UNIPROT:A0A7X7SMN8_UNCAC/1-287	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
UNIPROT:A0A7X7XGE0_9BACT/1-258	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A7X8B418_UNCDE/1-276	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A7X8RB26_9FIRM/1-271	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Syntrophomonadaceae;g__;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Syntrophomonadaceae	g__	s__
UNIPROT:A0A7X8UCA0_9BACT/1-243	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A7X9DFG8_UNCSP/1-214	d__Bacteria;p__Spirochaetota;c__;o__;f__;g__;s__	d__Bacteria	p__Spirochaetota	c__	o__	f__	g__	s__
UNIPROT:A0A7X9EFZ4_9BACT/1-272	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__;s__	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__	s__
UNIPROT:A0A7X9F1P2_9CHLR/1-285	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Pelolinea;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Pelolinea	s__
UNIPROT:A0A7X9FEL5_9BACT/1-280	d__Bacteria;p__Zixibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__Zixibacteria	c__	o__	f__	g__	s__
UNIPROT:A0A7X9HIF4_9BACT/1-267	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__	g__	s__
UNIPROT:A0A7Y1Y8U7_9ACTN/23-272	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__	f__	g__	s__
UNIPROT:A0A7Y1YFZ3_9BACT/1-266	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
UNIPROT:A0A7Y1YVB6_9BACT/1-267	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
UNIPROT:A0A7Y1ZWZ2_9ACTN/1-288	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__Ilumatobacter	s__
UNIPROT:A0A7Y1ZX19_9ACTN/1-278	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__Ilumatobacter	s__
UNIPROT:A0A7Y2ESW4_9BACT/27-292	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__;g__;s__	d__Bacteria	p__Rhodothermota	c__Rhodothermia	o__Rhodothermales	f__	g__	s__
UNIPROT:A0A7Y2H3T1_9BACT/1-220	d__Bacteria;p__CandidatusEisenbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusEisenbacteria	c__	o__	f__	g__	s__
UNIPROT:A0A7Y2I536_9DELT/1-272	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfofustis;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__Desulfofustis	s__
UNIPROT:A0A7Y3CKR2_9GAMM/1-272	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Woeseiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Woeseiaceae	g__	s__
UNIPROT:A0A7Y3E6G3_9GAMM/1-272	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__	g__	s__
UNIPROT:A0A7Y3GE76_9ACTN/1-255	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__	f__	g__	s__
UNIPROT:A0A7Y3JGK6_9SPIR/1-216	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__;g__;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__	g__	s__
UNIPROT:A0A7Y3K4H9_9BACT/1-307	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
UNIPROT:A0A7Y3UAM1_UNCPL/1-287	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A7Y4XTN9_9BACT/1-274	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__	s__
UNIPROT:A0A7Y5BF56_UNCAM/1-283	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
UNIPROT:A0A7Y5CD56_9BACT/1-296	d__Bacteria;p__CandidatusHydrogenedentes;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusHydrogenedentes	c__	o__	f__	g__	s__
UNIPROT:A0A7Y5F1E3_9LEPT/1-271	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	g__	s__
UNIPROT:A0A7Y5H0L5_9BACT/1-272	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A7Y5IX36_9BACT/6-290	d__Bacteria;p__CandidatusOmnitrophota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusOmnitrophota	c__	o__	f__	g__	s__
UNIPROT:A0A7Y5JQ73_9BACT/1-264	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A7Y5L446_9BACT/1-286	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__	s__
UNIPROT:A0A7Y5LKQ8_9BACT/1-264	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__	s__
UNIPROT:A0A7Y5QX20_9BACT/1-297	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__	s__
UNIPROT:A0A7Y5RX13_9BACT/1-283	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
UNIPROT:A0A7Y5UW16_UNCAM/1-265	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
UNIPROT:A0A7Y7PD14_9BACT/1-275	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A7Z1R1Y9_9BACT/1-289	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__Holophagae	o__	f__	g__	s__
UNIPROT:A0A7Z8L4Q8_UNCPL/31-292	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A7Z9HU39_9BACT/1-264	d__Bacteria;p__CandidatusHydrogenedentes;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusHydrogenedentes	c__	o__	f__	g__	s__
UNIPROT:A0A7Z9LPK0_9BACT/1-296	d__Bacteria;p__CandidatusHydrogenedentes;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusHydrogenedentes	c__	o__	f__	g__	s__
UNIPROT:A0A7Z9UPG5_9GAMM/1-282	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__	s__
UNIPROT:A0A800ADX0_9BACT/1-284	d__Bacteria;p__CandidatusPoribacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPoribacteria	c__	o__	f__	g__	s__
UNIPROT:A0A800K1A6_9CHLR/1-265	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A810N3V8_9ACTN/29-290	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Polymorphospora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micromonosporales	f__Micromonosporaceae	g__Polymorphospora	s__
UNIPROT:A0A831LC52_9EURY/1-280	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanomicrobiaceae	g__Methanoculleus	s__
UNIPROT:A0A832I3K7_9BACT/21-291	d__Bacteria;p__CandidatusEisenbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusEisenbacteria	c__	o__	f__	g__	s__
UNIPROT:A0A836TQL8_9PROT/1-289	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sneathiellales	f__	g__	s__
UNIPROT:A0A838IKV1_9DELT/1-281	d__Bacteria;p__;c__Deltaproteobacteria;o__Bradymonadales;f__Bradymonadaceae;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__Bradymonadales	f__Bradymonadaceae	g__	s__
UNIPROT:A0A838KYR4_9ACTN/1-292	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae	g__	s__
UNIPROT:A0A838UQK4_9CHLR/1-274	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Ktedonobacteria	o__Ktedonobacterales	f__	g__	s__
UNIPROT:A0A842N738_9ARCH/1-264	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A842NI21_9ARCH/2-265	d__Archaea;p__;c__;o__;f__;g__;s__	d__Archaea	p__	c__	o__	f__	g__	s__
UNIPROT:A0A843I9U7_9ARCH/1-268	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__CandidatusMethanomethylophilaceae;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__Methanomassiliicoccales	f__CandidatusMethanomethylophilaceae	g__	s__
UNIPROT:A0A845CGR0_UNCNI/1-258	d__Bacteria;p__Nitrospinota;c__;o__;f__;g__;s__	d__Bacteria	p__Nitrospinota	c__	o__	f__	g__	s__
UNIPROT:A0A845QE05_9HYPH/1-293	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Parvibaculaceae;g__Pyruvatibacter;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Parvibaculaceae	g__Pyruvatibacter	s__
UNIPROT:A0A846P8W7_9BACT/1-272	d__Bacteria;p__CandidatusLatescibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusLatescibacteria	c__	o__	f__	g__	s__
UNIPROT:A0A846PHS8_9ARCH/1-254	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A847EEY8_9CHLR/1-296	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__Dehalococcoidales	f__	g__	s__
UNIPROT:A0A847FNR9_9CHLR/1-302	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UNIPROT:A0A847I3B9_9BACT/23-315	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
UNIPROT:A0A847J6J2_9HYPH/1-263	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Phyllobacteriaceae	g__	s__
UNIPROT:A0A847PY04_9BACT/26-309	d__Bacteria;p__CandidatusFermentibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFermentibacteria	c__	o__	f__	g__	s__
UNIPROT:A0A847YMC5_9FIRM/1-268	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__;s__	d__Bacteria	p__Bacillota	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__	s__
UNIPROT:A0A847YW91_9BACT/1-248	d__Bacteria;p__CandidatusBeckwithbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusBeckwithbacteria	c__	o__	f__	g__	s__
UNIPROT:A0A848Y2J5_9BACT/2-269	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__	d__Bacteria	p__Rhodothermota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__	s__
UNIPROT:A0A848Z3E9_9DELT/1-271	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__	s__
UNIPROT:A0A849DSG4_DACSP/2-255	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Dactylosporangium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micromonosporales	f__Micromonosporaceae	g__Dactylosporangium	s__
